symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,super_inflow,super_outflow,super_net_inflow,big_inflow,big_outflow,big_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,super_net_flow_ratio,big_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK1094,2025-09-22T00:00:00Z,91673,91620,91784,90548,91915,-295,-0.32,12156131,13328296579,1.80,0.75,0.00,0,5656503,6499628,629527808000,599288752000,-804781744,1615495280,2097976480,-482481200,3168996736,3491297280,-482481200,4144640288,4205565632,-60925344,4168523264,3302816160,865707104,-6.04,-3.62,,-0.46,6.50,0,33,13,19,1,0,0,-34.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:05.862+08:00
BK1095,2025-09-22T00:00:00Z,127358,127214,127487,126093,127195,19,0.01,31669480,12455209960,3.56,0.94,0.00,0,13782053,17887426,545387200000,495460080000,10689680,2013650720,2020515872,-6865152,3170787712,3153232880,-6865152,3704327328,3796508432,-92181104,3304585840,3223094400,81491440,0.09,-0.06,,-0.74,0.65,0,21,8,13,0,0,0,41.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.276+08:00
BK1097,2025-09-22T00:00:00Z,80498,80220,80526,79203,80598,-378,-0.47,12557648,18630450213,2.57,0.72,0.00,0,5517233,7040415,673804112000,589138192000,-649713216,2107926800,2271929168,-164002368,4911370752,5397081600,-164002368,5947362048,5941999360,5362688,5350386432,4706035712,644350720,-3.49,-0.88,,0.03,3.46,0,43,14,29,0,0,0,-23.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.089+08:00
BK1098,2025-09-22T00:00:00Z,103003,102270,103152,101671,103235,-965,-0.93,3504061,2519986278,1.55,1.03,0.00,0,1558020,1946041,217009343000,191241938000,-55509090,104357534,139783216,-35425682,564131120,584214528,-35425682,885539424,855761136,29778288,905116880,879386080,25730800,-2.20,-1.41,,1.18,1.02,0,27,4,20,3,0,0,21.85,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.106+08:00
BK1099,2025-09-22T00:00:00Z,120744,122574,123186,120744,120907,1667,1.38,784743,1534238773,2.23,0.49,0.00,0,384692,400051,71953874000,66398789000,-82955072,83710506,132070426,-48359920,326656512,361251664,-48359920,550431536,527642176,22789360,548734960,488569248,60165712,-5.41,-3.15,,1.49,3.92,0,8,5,2,1,0,0,38.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:05.518+08:00
BK1100,2025-09-22T00:00:00Z,207835,210897,211153,207835,207307,3590,1.73,43234870,66778643068,8.71,0.87,0.00,0,23426075,19808795,1034763488000,892447472000,3451869440,12929697280,8396902912,4532794368,16191384064,17272308992,4532794368,19416755456,21268044544,-1851289088,16733717248,18394850816,-1661133568,5.17,6.79,,-2.77,-2.49,0,78,49,28,1,0,0,92.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.461+08:00
BK1101,2025-09-22T00:00:00Z,204258,209742,210354,204125,203099,6643,3.27,10042320,53963724262,6.45,1.13,0.00,0,5327133,4715187,1147531568000,1099879888000,1474673408,13451128320,11673134848,1777993472,21041889536,21345209600,1777993472,11213004288,11806409216,-593404928,7265521920,8146790400,-881268480,2.73,3.29,,-1.10,-1.63,0,29,25,4,0,0,0,314.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:05.542+08:00
BK1102,2025-09-22T00:00:00Z,162024,163329,163344,161475,161524,1805,1.12,10717411,31613857807,3.09,0.88,0.00,0,5106655,5610755,1284712720000,1147925248000,-1060239616,4672610816,5718789376,-1046178560,8434706688,8448767744,-1046178560,9786223616,9505822976,280400640,7998976512,7219137792,779838720,-3.35,-3.31,,0.89,2.47,0,34,16,17,1,0,0,14.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.291+08:00
BK1103,2025-09-22T00:00:00Z,112659,112670,112971,111674,112956,-286,-0.25,2302800,2395824338,2.61,0.75,0.00,0,1004771,1298029,90082073000,84810879000,946514,155757498,164049656,-8292158,577760640,568521968,-8292158,809203488,823651792,-14448304,789228624,777966464,11262160,0.04,-0.35,,-0.60,0.47,0,9,4,4,1,0,0,19.07,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.192+08:00
BK1104,2025-09-22T00:00:00Z,204358,206469,206469,203962,203667,2802,1.38,67102861,179042307959,4.41,0.92,0.00,0,33250968,33851894,4441164544000,4030743936000,4174691328,33598122240,27320260608,6277861632,47225397504,49328567808,6277861632,54931332608,58962055168,-4030722560,39252529920,39463120384,-210590464,2.33,3.51,,-2.25,-0.12,0,244,167,74,3,0,0,700.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.584+08:00
BK1106,2025-09-22T00:00:00Z,160246,159313,162364,158145,159585,-272,-0.17,20896868,48701984985,1.88,0.77,0.00,0,9333380,11563488,3411975296000,2483284288000,-1886480128,4979228160,6120788224,-1141560064,11969039616,12713959680,-1141560064,16448519168,16087710208,360808960,14386149888,12897850624,1488299264,-3.87,-2.34,,0.74,3.06,0,150,62,83,5,0,0,84.47,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.169+08:00
BK1107,2025-09-22T00:00:00Z,153461,154619,154638,152953,153296,1323,0.86,7657498,12196679880,0.64,0.60,0.00,0,3991551,3665947,2062806544000,1724545888000,161334112,2548893600,2332486160,216407440,3360856672,3415930000,216407440,3434329472,3446462032,-12132560,2519833648,2669035200,-149201552,1.32,1.77,,-0.10,-1.22,0,14,13,1,0,0,0,15.47,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:04.238+08:00
BK1108,2025-09-22T00:00:00Z,126963,128814,128822,126449,126652,2162,1.71,6687752,43962261859,1.61,0.90,0.00,0,3221293,3466459,2283406688000,1457421152000,225521408,10192154112,9653142528,539011584,13455301888,13768792064,539011584,13843652608,13891225856,-47573248,5687935744,5865883648,-177947904,0.51,1.23,,-0.11,-0.40,0,44,33,11,0,0,0,140.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:04.224+08:00
BK1109,2025-09-22T00:00:00Z,111188,110182,111188,109462,111242,-1060,-0.95,7244329,2864828214,3.22,0.50,0.00,0,3338464,3905866,143783776000,129995174000,-42962912,276303408,275321552,981856,707573168,751517936,981856,931271360,935389136,-4117776,897348304,850267616,47080688,-1.50,0.03,,-0.14,1.64,0,14,2,12,0,0,0,119.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.147+08:00
BK1110,2025-09-22T00:00:00Z,195489,196740,196995,194697,194603,2137,1.10,16228720,24180494757,3.75,0.79,0.00,0,7983884,8244837,537495792000,504600992000,-782734192,2964508400,3047190880,-82682480,5869910272,6569961984,-82682480,7751760896,7832636928,-80876032,7107416832,6243806464,863610368,-3.24,-0.34,,-0.33,3.57,0,48,25,20,3,0,0,-84.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.046+08:00
BK1111,2025-09-22T00:00:00Z,218372,219000,219346,216748,218192,808,0.37,52899215,82717035742,4.65,0.77,0.00,0,25058834,27840382,2294249968000,1972167184000,-1524907264,12830499328,13006741760,-176242432,21214689536,22563354368,-176242432,25202673664,25628964864,-426291200,21541385728,19592714496,1948671232,-1.84,-0.21,,-0.52,2.36,0,120,50,69,1,0,0,117.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.006+08:00
BK1112,2025-09-22T00:00:00Z,146011,144814,146011,144175,146421,-1607,-1.10,173534154,86239205867,0.71,0.88,0.00,0,76916424,96617730,22212189184000,16717359616000,-2662545152,12495542272,14486321408,-1990779136,21308414464,21980180480,-1990779136,25812499456,25252967680,559531776,24343359744,22240346368,2103013376,-3.09,-2.31,,0.65,2.44,0,300,43,248,9,0,0,8.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:04.144+08:00
BK1113,2025-09-22T00:00:00Z,130217,130568,130984,128687,130515,53,0.04,8064282,12690991236,4.02,0.73,0.00,0,4010860,4053422,347349984000,283071040000,-441129552,1066078704,1300104800,-234026096,3125387248,3332490704,-234026096,4237784272,4058934944,178849328,3982327824,3720047616,262280208,-3.48,-1.84,,1.41,2.07,0,29,13,15,1,0,0,2233.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.37+08:00
BK1115,2025-09-22T00:00:00Z,165180,164108,165252,162829,165527,-1419,-0.86,40028966,40791022027,3.11,0.71,0.00,0,17762815,22266151,1785756768000,1458965296000,-1743503024,3451113296,4300967424,-849854128,9381380608,10275029504,-849854128,13452366336,13174079488,278286848,13434614528,12005692416,1428922112,-4.27,-2.08,,0.68,3.50,0,162,39,120,3,0,0,39.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.008+08:00
BK1116,2025-09-22T00:00:00Z,158392,158596,158786,156088,157780,816,0.52,3513867,3944164172,3.64,0.86,0.00,0,1690411,1823455,105649985000,96458014000,-10949248,351090560,372999504,-21908944,1068440560,1057480864,-21908944,1339372912,1316269120,23103792,1101611696,1113766256,-12154560,-0.28,-0.56,,0.59,-0.31,0,15,7,8,0,0,0,37.73,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.513+08:00
BK1118,2025-09-22T00:00:00Z,164783,165819,165963,164312,165054,765,0.46,7076697,8630910665,3.38,0.81,0.00,0,3151124,3925572,303563232000,287015056000,-598532976,659351328,886957584,-227606256,1997332896,2368259616,-227606256,2892512096,2843048720,49463376,2912480064,2363410480,549069584,-6.93,-2.64,,0.57,6.36,0,34,20,11,3,0,0,-94.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.843+08:00
BK1119,2025-09-22T00:00:00Z,145442,149084,149084,145412,145477,3607,2.48,1426397,6510658613,2.06,0.72,0.00,0,689286,737111,382531616000,329045952000,-293330144,1036515392,1052625664,-16110272,1675471728,1952691600,-16110272,2222851616,2089276592,133575024,1463076768,1303321632,159755136,-4.51,-0.25,,2.05,2.45,0,9,8,1,0,0,0,44.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.537+08:00
BK1121,2025-09-22T00:00:00Z,170534,172083,172172,168975,170320,1763,1.04,2306021,4348933955,1.57,1.00,0.00,0,1060416,1245605,136240935000,123679571000,111911280,598158640,499937456,98221184,1156848704,1143158608,98221184,1421005952,1405069904,15936048,1117668512,1245515840,-127847328,2.57,2.26,,0.37,-2.94,0,5,3,2,0,0,0,64.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.324+08:00
BK1124,2025-09-22T00:00:00Z,184481,184984,185854,183444,183864,1120,0.61,11094189,23928474187,3.49,0.78,0.00,0,5393001,5701187,731179136000,618787296000,124812992,2837627776,2615881152,221746624,6038283264,6135216896,221746624,7598262784,7485783552,112479232,6538874112,6817668608,-278794496,0.52,0.93,,0.47,-1.17,0,45,24,18,3,0,0,42.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.816+08:00
BK1125,2025-09-22T00:00:00Z,186316,188544,189114,185897,185877,2667,1.43,16894251,22111540031,7.66,1.14,0.00,0,8486551,8407700,445158320000,395063376000,-343020192,3859855856,4108740496,-248884640,5335769856,5429905408,-248884640,6836295936,6731201792,105094144,5518034688,5280108544,237926144,-1.55,-1.13,,0.48,1.08,0,24,16,8,0,0,0,94.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.025+08:00
BK1126,2025-09-22T00:00:00Z,221506,223450,223485,221002,221502,1948,0.88,32601530,76030065713,3.20,0.85,0.00,0,15761750,16839780,3253489072000,2996178992000,-1956357632,13616920832,14138830592,-521909760,20172825344,21607273216,-521909760,22859826432,22854773504,5052928,17891681280,15940376576,1951304704,-2.57,-0.69,,0.01,2.57,0,72,40,30,2,0,0,87.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.859+08:00
BK1127,2025-09-22T00:00:00Z,175734,179755,180146,174933,175438,4317,2.46,16953124,77127096858,4.09,0.69,0.00,0,7973903,8979221,2155347872000,2047410368000,1365586432,19246274304,17335397632,1910876672,28772035840,29317326080,1910876672,18217772800,20222986240,-2005213440,9554027520,8916648960,637378560,1.77,2.48,,-2.60,0.83,0,37,30,7,0,0,0,262.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.155+08:00
BK1128,2025-09-22T00:00:00Z,452457,457714,458302,444972,450283,7431,1.65,25350646,124970208225,5.65,0.91,0.00,0,12588402,12762244,2675422640000,2484221648000,-1206534656,28756652800,28844589824,-87937024,34781505280,35900102912,-87937024,34572726528,34452837376,119889152,22607324928,21445517568,1161807360,-0.97,-0.07,,0.10,0.93,0,45,27,18,0,0,0,56.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.501+08:00
BK1129,2025-09-22T00:00:00Z,111576,112401,112639,111411,111598,803,0.72,3531338,3779623198,2.97,0.76,0.00,0,1651906,1879431,119835910000,111444172000,-87035287,258928489,283651568,-24723079,876788928,939101136,-24723079,1281329296,1306235936,-24906640,1291926144,1179984224,111941920,-2.30,-0.65,,-0.66,2.96,0,18,9,8,1,0,0,-46.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.055+08:00
BK1130,2025-09-22T00:00:00Z,153547,154363,154841,153017,153270,1093,0.71,9598011,14864571224,6.50,0.76,0.00,0,4177251,5420760,264308129000,225155538000,-248995280,1888234688,1801133008,87101680,3422408208,3758505168,87101680,4606126336,4927096064,-320969728,4491619584,3934544176,557075408,-1.68,0.59,,-2.16,3.75,0,26,13,13,0,0,0,965.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.928+08:00
BK1131,2025-09-22T00:00:00Z,212573,217551,217551,212573,212141,5410,2.55,2760049,12761971233,7.00,0.77,0.00,0,1391017,1369032,127115093000,123176515000,-28148784,2196392848,2162573584,33819264,3034057888,3096025936,33819264,4115761152,3996668176,119092976,3084130976,3175075168,-90944192,-0.22,0.27,,0.93,-0.71,0,6,3,1,2,0,0,82.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.693+08:00
BK1132,2025-09-22T00:00:00Z,110347,110919,111415,109780,109620,1299,1.19,1748866,4805625255,2.71,0.87,0.00,0,866115,882751,188312720000,183088864000,85397072,576236336,573406016,2830320,1389668304,1307101552,2830320,1602897424,1639827616,-36930192,1151776656,1200243552,-48466896,1.78,0.06,,-0.77,-1.01,0,10,8,2,0,0,0,64.85,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.152+08:00
BK1133,2025-09-22T00:00:00Z,137155,136653,137306,135392,137567,-914,-0.66,3585103,6720392948,2.84,0.77,0.00,0,1535855,2049249,275599568000,232168744000,-548427584,529329040,815010672,-285681632,1540087280,1802833232,-285681632,2244063040,2262511008,-18447968,2171437776,1634260656,537177120,-8.16,-4.25,,-0.27,7.99,0,21,7,14,0,0,0,122.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.831+08:00
BK1134,2025-09-22T00:00:00Z,190221,192521,192521,189518,189219,3302,1.75,69718740,233333805014,2.61,0.87,0.00,0,34472914,35245826,9591122432000,6965816320000,3102090752,55568825344,50278540800,5290284544,71796985856,73985179648,5290284544,61939609344,65600359168,-3660749824,39284618240,38730564352,554053888,1.33,2.27,,-1.57,0.24,0,168,115,52,1,0,0,38.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.705+08:00
BK1135,2025-09-22T00:00:00Z,129604,130458,130458,129202,129411,1047,0.81,40219219,66417333285,3.10,0.84,0.00,0,19468119,20751100,2189329360000,1856347072000,-570470400,9754053888,9568658176,185395712,17125545984,17881412096,185395712,20508568576,20841625088,-333056512,17267812352,16443277056,824535296,-0.86,0.28,,-0.50,1.24,0,154,78,70,6,0,0,110.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.929+08:00
BK1136,2025-09-22T00:00:00Z,215234,217920,217937,212568,215210,2710,1.26,32075626,116047946766,8.12,0.94,0.00,0,16430340,15645286,2027073648000,1834892864000,-2050017024,23204365312,24715610368,-1511245056,33068326912,33607098880,-1511245056,34286119680,33757336320,528783360,22419715584,20820295680,1599419904,-1.77,-1.30,,0.46,1.38,0,66,35,29,2,0,0,75.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.785+08:00
BK1137,2025-09-22T00:00:00Z,177707,182226,182226,177201,177072,5154,2.91,22433816,87539363344,6.17,0.94,0.00,0,11500857,10932959,1622948352000,1355369184000,2562335488,15961389568,13891392000,2069997568,25307057152,24814719232,2069997568,26570464512,27557684224,-987219712,18125889536,19703254016,-1577364480,2.93,2.36,,-1.13,-1.80,0,63,52,11,0,0,0,181.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.358+08:00
BK1138,2025-09-22T00:00:00Z,175196,178779,178783,174654,174572,4207,2.41,61172016,183959852734,4.77,0.90,0.00,0,31887920,29284097,5264312320000,4985582592000,6436789504,40143034112,31547019008,8596015104,46595310336,48754535936,8596015104,51333110528,55167049728,-3833939200,40579956480,43096147456,-2516190976,3.50,4.67,,-2.08,-1.37,0,118,90,26,2,0,0,37.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.162+08:00
BK1139,2025-09-22T00:00:00Z,115645,115443,115691,114866,115615,-172,-0.15,63408146,77101528343,0.32,0.81,0.00,0,28267095,35141052,24019461376000,15014671872000,-186469376,16748534272,15579407616,1169126656,19172991232,20528587264,1169126656,21581061632,22002251776,-421190144,18060669952,17453010432,607659520,-0.24,1.52,,-0.55,0.79,0,81,24,55,2,0,0,9.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.234+08:00
BK1141,2025-09-22T00:00:00Z,164650,166878,167026,164650,162906,3972,2.44,22632447,45562464280,3.19,1.07,0.00,0,12109321,10523126,1322025648000,1247763936000,3718383360,12548340992,8333315328,4215025664,10890936064,11387578368,4215025664,10903072000,13222401280,-2319329280,8812833792,10211887872,-1399054080,8.16,9.25,,-5.09,-3.07,0,30,24,6,0,0,0,41.06,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.261+08:00
BK1142,2025-09-22T00:00:00Z,123875,125196,125314,123753,124054,1142,0.92,14214442,9311927179,2.65,1.01,0.00,0,6924759,7289683,332501296000,305598064000,343045408,1668381408,1381792960,286588448,2325923696,2269466736,286588448,2697753808,2851616224,-153862416,2480089216,2669272224,-189183008,3.68,3.08,,-1.65,-2.03,0,24,14,9,1,0,0,60.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.275+08:00
BK1143,2025-09-22T00:00:00Z,142150,143623,143636,141833,142072,1551,1.09,5113471,7321183260,4.49,1.17,0.00,0,2712575,2400896,159173538000,134253514000,170129600,850463216,691470592,158992624,1852691584,1841554608,158992624,2380299600,2413732384,-33432784,2052083040,2201669520,-149586480,2.32,2.17,,-0.46,-2.04,0,24,11,13,0,0,0,-196.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.711+08:00
BK1144,2025-09-22T00:00:00Z,140593,141257,141396,139601,140407,850,0.61,13898080,36315441348,4.31,0.80,0.00,0,6863591,7034489,650278768000,598566128000,-1122838784,5771687680,6358807808,-587120128,9340733184,9876451840,-587120128,11056563712,10726089984,330473728,9384066816,8591701760,792365056,-3.09,-1.62,,0.91,2.18,0,51,29,21,1,0,0,68.21,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.492+08:00
BK1145,2025-09-22T00:00:00Z,203797,207083,207455,203797,203372,3711,1.82,9655602,37080903270,5.54,0.70,0.00,0,4963515,4692087,728768400000,676535024000,200344832,6107629312,6481519872,-373890560,10525817600,9951582208,-373890560,11394715136,11107518976,287196160,8279029248,8766569984,-487540736,0.54,-1.01,,0.77,-1.31,0,29,23,5,1,0,0,63.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:10.924+08:00
BK1146,2025-09-22T00:00:00Z,135811,134018,137828,133211,135205,-1187,-0.88,5281335,14512585928,2.41,0.96,0.00,0,2389501,2891834,606629872000,535921248000,-908790320,1725969520,2331716768,-605747248,3807438752,4110481824,-605747248,4645415424,4319895808,325519616,4086643312,3527691936,558951376,-6.26,-4.17,,2.24,3.85,0,32,9,21,2,0,0,50.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.244+08:00
BK1147,2025-09-22T00:00:00Z,104311,103841,105379,103328,104033,-192,-0.18,1879206,2044266736,2.38,0.93,0.00,0,826701,1052505,71777413000,61867211000,-150441853,87057762,157255103,-70197341,426523264,506767776,-70197341,745040320,712280960,32759360,749660736,631978256,117682480,-7.36,-3.43,,1.60,5.76,0,11,2,8,1,0,0,103.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:07.937+08:00
BK1148,2025-09-22T00:00:00Z,102943,102529,103012,101449,103053,-524,-0.51,6325802,11155290262,1.78,0.69,0.00,0,2661382,3664421,537350656000,490990384000,-930987248,1238748736,1762713952,-523965216,2646557680,3053579712,-523965216,3554372944,3416993584,137379360,3482613056,2695257968,787355088,-8.35,-4.70,,1.23,7.06,0,25,7,18,0,0,0,-24.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:11.344+08:00
BK1149,2025-09-22T00:00:00Z,154499,156586,156647,154444,153619,2967,1.93,8979704,29119947462,4.41,0.89,0.00,0,4813930,4165774,660389984000,567056000000,143142144,4806993664,4389888768,417104896,7486596352,7760559104,417104896,8700403968,9159669248,-459265280,7232680704,6917284608,315396096,0.49,1.43,,-1.58,1.08,0,39,31,8,0,0,0,775.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.267+08:00
BK1150,2025-09-22T00:00:00Z,150145,152156,152156,149996,150108,2048,1.36,29272775,75132196700,3.55,0.80,0.00,0,14576306,14696468,2868284672000,2647356016000,-1385040640,12176691456,12586904064,-410212608,19310114048,20284942080,-410212608,23162779648,22869775360,293004288,18668475392,17595097600,1073377792,-1.84,-0.55,,0.39,1.43,0,96,60,35,1,0,0,66.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.012+08:00
BK1151,2025-09-22T00:00:00Z,131590,131177,131606,129811,132270,-1093,-0.83,17054203,18885001848,3.84,0.67,0.00,0,7939068,9115135,531155472000,470524080000,-1226641120,2071087648,2624533760,-553446112,4468713728,5141908736,-553446112,6061397248,6014120704,47276544,5988265984,4808901376,1179364608,-6.50,-2.93,,0.25,6.24,0,32,8,22,2,0,0,-808.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:09.797+08:00
BK1152,2025-09-22T00:00:00Z,137940,140281,140784,136936,137316,2965,2.16,5161455,33164765854,5.95,0.90,0.00,0,2579534,2581921,937361920000,895734864000,622163456,5660018432,5064820480,595197952,10150094592,10123129088,595197952,11863174144,12648517888,-785343744,4674108672,4490805760,183302912,1.88,1.79,,-2.37,0.55,0,21,18,3,0,0,0,71.70,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.438+08:00
BK1153,2025-09-22T00:00:00Z,138061,138954,139033,137536,137957,997,0.72,23173225,41069119524,5.06,0.84,0.00,0,11109888,12063337,1060953312000,904122528000,-1171293440,5578880512,5623072000,-44191488,10220891904,11347993856,-44191488,13092723200,13454024192,-361300992,11256081664,9743830016,1512251648,-2.85,-0.11,,-0.88,3.68,0,59,28,31,0,0,0,320.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:08.735+08:00
BK1155,2025-09-22T00:00:00Z,172043,173608,173931,171914,171497,2111,1.23,28813939,81272114532,3.73,0.80,0.00,0,13938126,14875814,4661453824000,3669048368000,-767118080,13184547840,13710063872,-525516032,21813617152,22055219200,-525516032,24370243328,24155335680,214907648,19474068992,18896970240,577098752,-0.94,-0.65,,0.26,0.71,0,97,62,33,2,0,0,31.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.72+08:00
BK1156,2025-09-22T00:00:00Z,180237,181374,181760,178905,180868,506,0.28,10825349,25387689216,4.34,0.71,0.00,0,5297588,5527761,702682208000,593901904000,-844430016,2873529760,3297647456,-424117696,6196766720,6617079040,-424117696,8218583040,8163888640,54694400,7383595520,6620375552,763219968,-3.33,-1.67,,0.22,3.01,0,41,22,19,0,0,0,53.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:06.29+08:00
BK1157,2025-09-22T00:00:00Z,216960,219051,219051,216214,217107,1944,0.90,27001455,54886636513,4.68,0.99,0.00,0,13200988,13800467,1218326672000,1063612800000,-237184256,6715635456,6563969024,151666432,13381830400,13770681088,151666432,17831869952,17684571904,147298048,15645472256,15549099264,96372992,-0.43,0.28,,0.27,0.18,0,78,42,33,3,0,0,69.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:11.657+08:00
BK1158,2025-09-22T00:00:00Z,308566,306428,308643,303889,308305,-1877,-0.61,24049173,22379225704,2.94,0.79,0.00,0,10744707,13304466,915550832000,788533264000,-677064496,695822656,936687328,-240864672,3690858192,4127058016,-240864672,7899584000,7526525440,373058560,9587843072,9283837184,304005888,-3.03,-1.08,,1.67,1.36,0,400,98,296,6,0,0,-65.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:13.594+08:00
BK1159,2025-09-22T00:00:00Z,177336,179570,179570,176653,177286,2284,1.29,16545447,20994383421,5.31,0.74,0.00,0,8120515,8424931,417750976000,391512688000,-706568656,2368770640,2491892000,-123121360,5016485888,5599933184,-123121360,6813425664,6932057600,-118631936,6451689216,5626488576,825200640,-3.37,-0.59,,-0.57,3.93,0,40,21,19,0,0,0,-470.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:15.07+08:00
BK1160,2025-09-22T00:00:00Z,179735,182414,182415,179129,178837,3577,2.00,47775234,84412696074,4.24,1.02,0.00,0,24654733,23120502,1450116288000,1310306368000,1655163136,15646480384,13430910208,2215570176,21866294016,22426701056,2215570176,24517314304,25536817920,-1019503616,20709110016,21344769536,-635659520,1.96,2.62,,-1.21,-0.75,0,77,54,22,1,0,0,78.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:11.47+08:00
BK1161,2025-09-22T00:00:00Z,191567,193816,194299,190749,190285,3531,1.86,19558226,94834778486,3.64,0.98,0.00,0,9798970,9759256,3049021792000,2861160176000,-1061735424,19918961152,19769413376,149547776,25546276608,26757559808,149547776,26923617792,27003526144,-79908352,20550302976,19408659200,1141643776,-1.12,0.16,,-0.08,1.20,0,55,40,14,1,0,0,66.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-09-22T16:48:13.165+08:00
